prefab	kind	item_key	name	src	breaks	yields	driven	pickup	statepick
gimmick_spot_tower_demeniss_drop_knowledge_18_bell	pickup		Object	tag	0		0	0	0
gimmick_spot_tower_demeniss_drop_knowledge_19_picture	pickup		Object	tag	0		0	0	0
gimmick_spot_troll_bowl_04	pickup		Troll bowl	tag	0		0	0	0
gimmick_spot_troll_bucket_01	pickup		Troll bucket	tag	1		0	0	0
gimmick_spot_troll_cup_01	container		Troll cup	tag	0		0	0	0
gimmick_spot_troll_pot_01	pickup		Troll pot	tag	1		0	0	0
gimmick_spot_troll_pot_02	pickup		Troll pot	tag	1		0	0	0
gimmick_spot_troll_pot_03	pickup		Troll pot	tag	1		0	0	0
gimmick_stalactite_0003	ore	Item_Rare_Collect_Stalactites	Stalactite	tag	0	Item_Rare_Collect_Stalactites	0	0	0
gimmick_stalactite_0004	ore	Item_Rare_Collect_Stalactites	Stalactite	tag	0	Item_Rare_Collect_Stalactites	0	0	0
gimmick_standstone_01_challenge	stone		Standstone 01 challenge	name	0	Slave_Fabric_Boots	0	0	0
gimmick_standstone_01_challenge_del	stone		Standstone 01 challenge del	name	0	Slave_Fabric_Boots	0	0	0
gimmick_standstone_01_challenge_desert	stone		Standstone 01 challenge desert	name	0	Slave_Fabric_Boots	0	0	0
gimmick_standstone_turn_totem_pushstone_01	stone		Standstone turn totem pushstone	name	0		0	0	0
gimmick_standstone_turn_totem_pushstone_01_parts01	stone		Stone	name	0		0	0	0
gimmick_standstone_turn_totem_pushstone_body_01	stone		Stone	name	0		0	0	0
gimmick_sticky_bomb_01	pickup		Sticky bomb	tag	1		1	0	0
gimmick_subinner_mushroomfarm_0001	plant		Subinner mushroomfarm	name	0		0	0	0
gimmick_subinner_timberstorage_0001	wood		Subinner timberstorage	name	0		0	0	0
gimmick_sulfur_rock_0001	stone		Sulfur rock	name	0		0	0	0
gimmick_sulfur_rock_0001_parts01	stone		Sulfur rock 0001 parts01	name	0		0	0	0
gimmick_sulfur_rock_0002	stone		Sulfur rock	name	0		0	0	0
gimmick_sulfur_rock_0002_parts01	stone		Sulfur rock 0002 parts01	name	0		0	0	0
gimmick_sulfur_rock_0003	stone		Sulfur rock	name	0		0	0	0
gimmick_sulfur_rock_0004	stone		Sulfur rock	name	0		0	0	0
gimmick_swingbridge_vine_01	plant		Swingbridge vine 01 part	name	0		0	0	0
gimmick_swingbridge_vine_01_set	plant		Swingbridge vine 01 set	name	0		0	0	0
gimmick_swingbridge_vine_02	plant		Swingbridge vine 02 part	name	0		0	0	0
gimmick_swingbridge_vine_02_set	plant		Swingbridge vine 02 set	name	0		0	0	0
gimmick_swingbridge_vine_03	plant		Swingbridge vine 03 part	name	0		0	0	0
gimmick_swingbridge_vine_03_set	plant		Swingbridge vine 03 set	name	0		0	0	0
gimmick_swingbridge_vine_pillar_01_part	plant		Swingbridge vine pillar 01 part	name	0		0	0	0
gimmick_switch_attack_07_bismuth	ore		Switch attack 07 bismuth	tag	1		0	0	0
gimmick_switch_bigtree_01_jijeongta	wood		Switch bigtree 01 jijeongta	name	0		0	0	0
gimmick_switch_bigtree_03_jijeongta	wood		Switch bigtree 03 jijeongta	name	0		0	0	0
gimmick_switch_lever_sidehole_01_reeddevil	plant		Plant	name	0		0	0	0
gimmick_swordtombstone_0001	stone		Swordtombstone	name	1		0	0	0
gimmick_swordtombstone_0001_parts01	stone		Swordtombstone 0001 parts01	name	1		0	0	0
gimmick_tableset_cup_01	pickup	Collection_Prop_Cup_0017	Plain Wooden Beer Mug	tag	0		0	0	0
gimmick_tableset_food_02	container		Tableset food	tag	0	Bread	0	0	0
gimmick_tableset_food_02_01	container		Tableset food 02	tag	0	Bread	0	0	0
gimmick_tableset_food_03_01	container		Tableset food 03	tag	0	Apple Grape Orange	0	0	0
gimmick_tableset_food_03_02	container		Tableset food 03	tag	0	Fish_Fruit_Porridge	0	0	0
gimmick_tank_electric_bomb_01	pickup		Tank electric bomb	tag	1	BountyHunter_Fabric_Boots_I	0	0	0
gimmick_tank_electric_bomb_02	pickup		Tank electric bomb	tag	1		1	0	0
gimmick_tank_fire_bomb_01	pickup		Tank fire bomb	tag	1	BountyHunter_Fabric_Boots_I	0	0	0
gimmick_temple_break_ground_01_reeddevil	plant		Temple break ground 01 reeddevil	name	1		0	0	0
gimmick_temple_break_wall_arch_02a_reeddevil	plant		Plant	name	0		0	0	0
gimmick_temple_fall_pillar_01_reeddevil	plant		Temple fall pillar 01 reeddevil	name	0		0	0	0
gimmick_temple_wall_02_broken_01_reeddevil	plant		Plant	name	1		0	0	0
gimmick_temple_wall_02_broken_02_reeddevil	plant		Plant	name	0		0	0	0
gimmick_temple_wall_09_reeddevil	plant		Temple wall 09 reeddevil	name	0		0	0	0
gimmick_timber_hotdeck_04_pail	wood		Gimmicktimber hotdeck 04 pail	name	0		0	0	0
gimmick_tombstone_0001	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0002	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0003	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0004	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0005	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0006	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0007	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0008	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0009	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0010	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0011	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0012	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0013	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0014	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0015	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0016	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0017	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0018	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0019	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0020	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0021	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0022	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0023	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0024	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0025	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0026	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0027	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0028	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0029	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0030	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0031	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0032	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0033	stone		Tombstone	name	0		0	0	0
gimmick_tombstone_0034	stone		Tombstone	name	0		0	0	0
gimmick_tool_automata_flower_0001	plant		Tool automata flower	name	0		0	0	0
gimmick_tool_automata_flower_0001_parts01	plant		Plant	name	0		0	0	0
gimmick_tool_automata_flower_0001_parts02	plant		Plant	name	0		0	0	0
gimmick_tool_automata_flower_0002	plant		Tool automata flower	name	0		0	0	0
gimmick_tool_automata_flower_0002_parts01	plant		Plant	name	0		0	0	0
gimmick_tool_automata_flower_0002_parts02	plant		Plant	name	0		0	0	0
gimmick_tool_blacksmithstone_01	stone		Tool blacksmithstone	name	0	Regglin_Fabric_Armor	0	0	0
gimmick_tool_blacksmithstone_housing_0001	stone		Tool blacksmithstone housing	name	0	Regglin_Fabric_Armor	0	0	0
gimmick_tool_decostone_0001	stone		Tool decostone	name	0		0	0	0
gimmick_tool_decostone_0001_cogwheel	stone		Tool decostone 0001 cogwheel	name	0		0	0	0
gimmick_tool_decostone_0001_cogwheel_index01	stone		Stone	name	0		0	0	0
gimmick_tool_decostone_0001_index01	stone		Tool decostone 0001 index01	name	0		0	0	0
gimmick_tool_decostone_0001_index02	stone		Tool decostone 0001 index02	name	0		0	0	0
gimmick_tool_decostone_0001_index03	stone		Tool decostone 0001 index03	name	0		0	0	0
gimmick_tool_decostone_0001_index04	stone		Tool decostone 0001 index04	name	0		0	0	0
gimmick_tool_decostone_0001_parts01	stone		Tool decostone 0001 parts01	name	0		0	0	0
gimmick_tool_decostone_0001_parts01_cogwheel	stone		Stone	name	0		0	0	0
gimmick_tool_decostone_0001_parts01_cogwheel_index01	stone		Stone	name	0		0	0	0
gimmick_tool_decostone_0001_parts01_index01	stone		Stone	name	0		0	0	0
gimmick_tool_decostone_0001_parts01_index02	stone		Stone	name	0		0	0	0
gimmick_tool_decostone_0001_parts01_index03	stone		Stone	name	0		0	0	0
gimmick_tool_decostone_0001_parts01_index04	stone		Stone	name	0		0	0	0
gimmick_tool_decostone_0002	stone		Tool decostone	name	0		0	0	0
gimmick_tool_decostone_0002_parts01	stone		Tool decostone 0002 parts01	name	0		0	0	0
gimmick_tool_decostone_0003	stone		Tool decostone	name	0		0	0	0
gimmick_tool_decostone_0003_parts01	stone		Tool decostone 0003 parts01	name	0		0	0	0
gimmick_tool_decostone_0004	stone		Tool decostone	name	0		0	0	0
gimmick_tool_decostone_0004_cogwheel	stone		Tool decostone 0004 cogwheel	name	0		0	0	0
gimmick_tool_decostone_0004_cogwheel_index01	stone		Stone	name	0		0	0	0
gimmick_tool_decostone_0004_index01	stone		Tool decostone 0004 index01	name	0		0	0	0
gimmick_tool_decostone_0004_index02	stone		Tool decostone 0004 index02	name	0		0	0	0
gimmick_tool_decostone_0004_index03	stone		Tool decostone 0004 index03	name	0		0	0	0
gimmick_tool_decostone_0004_index04	stone		Tool decostone 0004 index04	name	0		0	0	0
gimmick_tool_decostone_0004_parts01	stone		Tool decostone 0004 parts01	name	0		0	0	0
gimmick_tool_decostone_0004_parts01_cogwheel	stone		Stone	name	0		0	0	0
gimmick_tool_decostone_0004_parts01_cogwheel_index01	stone		Stone	name	0		0	0	0
gimmick_tool_decostone_0004_parts01_index01	stone		Stone	name	0		0	0	0
gimmick_tool_decostone_0004_parts01_index02	stone		Stone	name	0		0	0	0
gimmick_tool_decostone_0004_parts01_index03	stone		Stone	name	0		0	0	0
gimmick_tool_decostone_0004_parts01_index04	stone		Stone	name	0		0	0	0
gimmick_tool_decostone_0005	stone		Tool decostone	name	0		0	0	0
gimmick_tool_decostone_0005_index01	stone		Tool decostone 0005 index01	name	0		0	0	0
gimmick_tool_decostone_0006	stone		Tool decostone	name	0		0	0	0
gimmick_tool_decostone_0006_index01	stone		Tool decostone 0006 index01	name	0		0	0	0
gimmick_tool_decostone_0007_parts01	stone		Tool decostone 0007 parts01	name	0		0	0	0
gimmick_tool_decostone_0007_parts02	stone		Tool decostone 0007 parts02	name	0		0	0	0
gimmick_tool_decostone_0007_parts03	stone		Tool decostone 0007 parts03	name	0		0	0	0
gimmick_tool_decostone_0007_parts04	stone		Tool decostone 0007 parts04	name	0		0	0	0
gimmick_tool_decostone_0010	stone		Tool decostone	name	0		0	0	0
gimmick_tool_decostone_0010_parts01	stone		Tool decostone 0010 parts01	name	0		0	0	0
gimmick_tool_dryingrope_herb_0001	plant		Tool dryingrope herb	name	0		0	0	0
gimmick_tool_dryingrope_herb_0002	plant		Tool dryingrope herb	name	0		0	0	0
gimmick_tool_dryingrope_herb_0003	plant		Tool dryingrope herb	name	0		0	0	0
gimmick_tool_dryingrope_herb_0004	plant		Tool dryingrope herb	name	0		0	0	0
gimmick_tool_dryingrope_herb_0005	plant		Tool dryingrope herb	name	0		0	0	0
gimmick_tool_dryingrope_mushroom_0001	plant		Tool dryingrope mushroom	name	0		0	0	0
gimmick_tool_dryingrope_mushroom_0002	plant		Tool dryingrope mushroom	name	0		0	0	0
gimmick_tool_dryingrope_mushroom_0003	plant		Tool dryingrope mushroom	name	0		0	0	0
gimmick_tool_dryingrope_mushroom_0004	plant		Tool dryingrope mushroom	name	0		0	0	0
gimmick_tool_fishing_basket_01	container		Tool fishing basket	tag	1		0	0	0
gimmick_tool_fishing_basket_03	container		Tool fishing basket	tag	1		0	0	0
gimmick_tool_grinder_01	container		Tool grinder	tag	0		0	0	0
gimmick_tool_kinetic_barbell_0001	pickup		Tool kinetic barbell	tag	0		1	0	0
gimmick_tool_kinetic_barbell_0002	pickup		Tool kinetic barbell	tag	0		1	0	0
gimmick_tool_kinetic_circle_0001	container		Tool kinetic circle	tag	0		0	0	0
gimmick_tool_kinetic_dolphin_0001	pickup		Tool kinetic dolphin	tag	0		1	0	0
gimmick_tool_kinetic_dolphin_0002	container		Tool kinetic dolphin	tag	0		0	0	0
gimmick_tool_kinetict_boat_0001	container		Tool kinetict boat	tag	0		0	0	0
gimmick_tool_kitchenknife_0001	pickup		Tool kitchenknife	tag	0		0	0	0
gimmick_tool_kitchenknife_0002	pickup		Tool kitchenknife	tag	0		0	0	0
gimmick_tool_ladle_0001	pickup		Tool ladle	tag	0		0	0	0
gimmick_tool_trap_01	container		Tool trap	tag	0		0	0	0
gimmick_tool_trap_03	container		Tool trap	tag	0		0	0	0
gimmick_tool_trap_05	container		Tool trap	tag	0		0	0	0
gimmick_tool_trap_07	container		Tool trap	tag	0		0	0	0
gimmick_trade_item_common	pickup		Item trade pack common	folder	0		0	1	0
gimmick_transparent_effect_detect_01_reeddevil	plant		Plant	name	0		0	0	0
gimmick_trap_bomb_01	pickup		Battle trap bomb	tag	1		1	0	0
gimmick_trap_laser_box_0001	container		Trap laser box	tag	0		0	0	0
gimmick_tree_balsa_sapling_01	wood		Tree balsa sapling	tag	0		0	0	0
gimmick_tree_balsa_sapling_02	wood		Tree balsa sapling	tag	0		0	0	0
gimmick_tree_bamboo_03	wood		Tree bamboo	tag	0		0	0	0
gimmick_tree_bamboo_04	wood		Tree bamboo	tag	0		0	0	0
gimmick_tree_broad_alder_hero_02	wood		Tree broad alder hero	tag	0		0	0	0
gimmick_tree_broad_betula_big_01	wood		Tree broad betula big	tag	0		0	0	0
gimmick_tree_broad_betula_big_02	wood		Tree broad betula big	tag	0		0	0	0
gimmick_tree_broad_carob_02	wood		Tree broad carob	tag	0		0	0	0
gimmick_tree_broad_coffeetree_01_collect_02	wood		Tree broad coffeetree 01 collect	tag	0		0	0	0
gimmick_tree_broad_eunhaeng_01	wood		Tree broad eunhaeng	tag	0		0	0	0
gimmick_tree_broad_hickory_pignut_01	wood		Tree broad hickory pignut	tag	0		0	0	0
gimmick_tree_broad_hickory_pignut_03	wood		Tree broad hickory pignut	tag	0		0	0	0
gimmick_tree_broad_hickory_pignut_04	wood		Tree broad hickory pignut	tag	0		0	0	0
gimmick_tree_broad_hickory_pignut_drop_02	wood		Tree broad hickory pignut drop	tag	0		0	0	0
gimmick_tree_broad_maple_01	wood		Tree broad maple	tag	0		0	0	0
gimmick_tree_broad_maple_01_gr	wood		Tree broad maple 01 gr	tag	0		0	0	0
gimmick_tree_broad_maple_01_red	wood		Tree broad maple 01 red	tag	0		0	0	0
gimmick_tree_broad_maple_01_yellow	wood		Tree broad maple 01 yellow	tag	0		0	0	0
gimmick_tree_broad_maple_02	wood		Tree broad maple	tag	0		0	0	0
gimmick_tree_broad_maple_02_gr	wood		Tree broad maple 02 gr	tag	0		0	0	0
gimmick_tree_broad_maple_02_red	wood		Tree broad maple 02 red	tag	0		0	0	0
gimmick_tree_broad_maple_02_yellow	wood		Tree broad maple 02 yellow	tag	0		0	0	0
gimmick_tree_broad_maple_03	wood		Tree broad maple	tag	0		0	0	0
gimmick_tree_broad_maple_03_gr	wood		Tree broad maple 03 gr	tag	0		0	0	0
gimmick_tree_broad_maple_03_orange	wood		Tree broad maple 03 orange	tag	0		0	0	0
gimmick_tree_broad_maple_03_red	wood		Tree broad maple 03 red	tag	0		0	0	0
gimmick_tree_broad_maple_03_yellow	wood		Tree broad maple 03 yellow	tag	0		0	0	0
gimmick_tree_broad_oak_white_hero_01	wood		Tree broad oak white hero	tag	0		0	0	0
gimmick_tree_broad_oak_white_hero_02	wood		Tree broad oak white hero	tag	0		0	0	0
gimmick_tree_broad_oak_white_hero_03	wood		Tree broad oak white hero	tag	0		0	0	0
gimmick_tree_broad_oak_white_hero_03_root_03	wood		Wood	tag	0		0	0	0
gimmick_tree_broad_oak_white_hero_03_root_04	wood		Wood	tag	0		0	0	0
gimmick_tree_broad_oak_white_hero_04	wood		Tree broad oak white hero	tag	0		0	0	0
gimmick_tree_broad_oak_white_hero_big_02	wood		Tree broad oak white hero big	tag	0		0	0	0
gimmick_tree_broad_oak_white_hero_giant_03	wood		Tree broad oak white hero giant	tag	0		0	0	0
gimmick_tree_broad_oak_white_hero_thin_02	wood		Tree broad oak white hero thin	tag	0		0	0	0
gimmick_tree_broad_oak_white_hero_thin_03	wood		Tree broad oak white hero thin	tag	0		0	0	0
gimmick_tree_broad_oak_white_hero_thin_burnt_01	wood		Wood	tag	0		0	0	0
gimmick_tree_broad_oak_white_hero_thin_burnt_04	wood		Wood	tag	0		0	0	0
gimmick_tree_broad_pear_01_collect_01	item		Tree broad pear 01 collect	tag	0		0	0	0
gimmick_tree_broad_shagbark_hickory_hero_02	wood		Tree broad shagbark hickory hero	tag	0		0	0	0
gimmick_tree_broad_uniquetree_10	wood		Tree broad uniquetree	tag	0		0	0	0
gimmick_tree_broad_white_poplar_01	wood		Tree broad white poplar	tag	0		0	0	0
gimmick_tree_broken_04	wood		Tree broken	name	1		0	0	0
gimmick_tree_broken_04_north	wood		Tree broken 04 north	name	1		0	0	0
gimmick_tree_broken_05	wood		Tree broken	name	1		0	0	0
gimmick_tree_cd_broad_acacia_04	wood		Tree cd broad acacia	tag	0		0	0	0
gimmick_tree_cd_broad_acacia_05	wood		Tree cd broad acacia	tag	0		0	0	0
gimmick_tree_cd_broad_almond_drop_02	wood		Tree cd broad almond drop	tag	0		0	0	0
gimmick_tree_cd_broad_birch_paper_01	wood		Tree cd broad birch paper	tag	0		0	0	0
gimmick_tree_cd_broad_birch_paper_02	wood		Tree cd broad birch paper	tag	0		0	0	0
gimmick_tree_cd_broad_birch_paper_05	wood		Tree cd broad birch paper	tag	0		0	0	0
gimmick_tree_cd_broad_birch_paper_big_01	wood		Tree cd broad birch paper big	tag	0		0	0	0
gimmick_tree_cd_broad_birch_paper_drop_05	wood		Tree cd broad birch paper drop	tag	0		0	0	0
gimmick_tree_cd_broad_birch_paper_fw_05	wood		Tree cd broad birch paper fw	tag	0		0	0	0
gimmick_tree_cd_broad_birch_paper_moss_05	wood		Tree cd broad birch paper moss	tag	0		0	0	0
gimmick_tree_cd_broad_european_beech_01	wood		Tree cd broad european beech	tag	0		0	0	0
gimmick_tree_cd_crop_apple_01_collect_01	item		Tree cd crop apple 01 collect	tag	0		0	0	0
gimmick_tree_cd_crop_apple_02_collect	item		Tree cd crop apple 02 collect	tag	0		0	0	0
gimmick_tree_cd_desert_juniper_drop_03	wood		Tree cd desert juniper drop	tag	0		0	0	0
gimmick_tree_cd_palm_sabal_01	wood		Tree cd palm sabal	tag	0		0	0	0
gimmick_tree_cd_pine_spruce_low_01	wood		Tree cd pine spruce low	tag	0		0	0	0
gimmick_tree_crop_cacao_01_collect_01	item		Tree crop cacao 01 collect	tag	0		0	0	0
gimmick_tree_crop_figs_01_collect_01	item		Tree crop figs 01 collect	tag	0		0	0	0
gimmick_tree_crop_orange_01_collect_01	item		Tree crop orange 01 collect	tag	0		0	0	0
gimmick_tree_crop_orange_02_collect_01	item		Tree crop orange 02 collect	tag	0		0	0	0
gimmick_tree_crop_peach_01_collect_01	item		Tree crop peach 01 collect	tag	0		0	0	0
gimmick_tree_crop_peach_02_collect_01	item		Tree crop peach 02 collect	tag	0		0	0	0
gimmick_tree_crop_pomegranate_01_collect_01	item		Tree crop pomegranate 01 collect	tag	0		0	0	0
gimmick_tree_desert_dragon_01	wood		Tree desert dragon	tag	0		0	0	0
gimmick_tree_hexe_marie_02	wood		Tree hexe marie	tag	0		0	0	0
gimmick_tree_out_cypress_italian_hero_01	wood		Tree out cypress italian hero	tag	0		0	0	0
gimmick_tree_out_cypress_italian_hero_03	wood		Tree out cypress italian hero	tag	0		0	0	0
gimmick_tree_out_cypress_italian_hero_teal_03	wood		Wood	tag	0		0	0	0
gimmick_tree_palm_01	wood		Tree palm	tag	0		0	0	0
gimmick_tree_palm_coconut_01	wood		Tree palm coconut	tag	0		0	0	0
gimmick_tree_palm_coconut_02	wood		Tree palm coconut	tag	0		0	0	0
gimmick_tree_palm_coconut_03	wood		Tree palm coconut	tag	0		0	0	0
gimmick_tree_pine_cypress_bhutan_01	wood		Tree pine cypress bhutan	tag	0		0	0	0
gimmick_tree_pine_cypress_bhutan_drop_01	wood		Tree pine cypress bhutan drop	tag	0		0	0	0
gimmick_tree_pine_densiflora_01	wood		Tree pine densiflora	tag	0		0	0	0
gimmick_tree_pine_eastern_01	wood		Tree pine eastern	tag	0		0	0	0
gimmick_tree_pine_redwoodsierra_burnt_01	wood		Tree pine redwoodsierra burnt	tag	0		0	0	0
gimmick_tree_pine_redwoodsierra_burnt_03	wood		Tree pine redwoodsierra burnt	tag	0		0	0	0
gimmick_tree_pine_redwoodsierra_small_01	wood		Tree pine redwoodsierra small	tag	0		0	0	0
gimmick_tree_pine_spruce_high_drop_02	wood		Tree pine spruce high drop	tag	0		0	0	0
gimmick_tree_pine_spruce_north_hero_01	wood		Tree pine spruce north hero	tag	0		0	0	0
gimmick_tree_pine_spruce_north_hero_07	wood		Tree pine spruce north hero	tag	0		0	0	0
gimmick_tree_pine_spruce_north_hero_giant_01	wood		Wood	tag	0		0	0	0
gimmick_tree_pine_spruce_norway_hero_01	wood		Tree pine spruce norway hero	tag	0		0	0	0
gimmick_tree_pine_spruce_norway_hero_02	wood		Tree pine spruce norway hero	tag	0		0	0	0
gimmick_tree_pine_spruce_norway_hero_03	wood		Tree pine spruce norway hero	tag	0		0	0	0
gimmick_tree_pine_spruce_norway_hero_04	wood		Tree pine spruce norway hero	tag	0		0	0	0
gimmick_tree_pine_spruce_norway_hero_drop_01	wood		Wood	tag	0		0	0	0
gimmick_tree_pine_spruce_norway_hero_small_01	wood		Wood	tag	0		0	0	0
gimmick_tumbleweed_0001	plant	Item_gimmick_tumbleweed_0001	Tumbleweed	name	0	Item_gimmick_tumbleweed_0001	0	0	0
gimmick_tumbleweed_0002	plant	Item_gimmick_tumbleweed_0001	Tumbleweed	name	0	Item_gimmick_tumbleweed_0001	0	0	0
gimmick_tumbleweed_0003	plant	Item_gimmick_tumbleweed_0001	Tumbleweed	name	0	Item_gimmick_tumbleweed_0001	0	0	0
gimmick_umbra_break_rock_01	stone		Umbra break rock	name	0		0	0	0
gimmick_umbra_break_rock_02	stone		Umbra break rock	name	0		0	0	0
gimmick_unique_bush_crop_ensete_01_collect_02	item		Crop	tag	0		0	0	0
gimmick_unique_tree_broad_pear_01_collect_01	item		Crop	tag	0		0	0	0
gimmick_unique_tree_broad_rubber_01_collect_01	wood		Wood	tag	0		0	0	0
gimmick_unique_tree_cd_crop_apple_01_collect_01	item		Crop	tag	0		0	0	0
gimmick_unique_tree_crop_cacao_01_collect_01	item		Crop	tag	0		0	0	0
gimmick_unique_tree_crop_figs_01_collect_01	item		Unique tree crop figs 01 collect	tag	0		0	0	0
gimmick_unique_tree_crop_orange_01_collect_01	item		Crop	tag	0		0	0	0
gimmick_unique_tree_crop_peach_01_collect_01	item		Crop	tag	0		0	0	0
gimmick_unique_tree_crop_pomegranate_01_collect_01	item		Crop	tag	0		0	0	0
gimmick_urdavha_water_bottle_01	container		Water bottle	tag	0		0	0	0
gimmick_urdavha_water_bottle_02	container		Water bottle	tag	0		0	0	0
gimmick_vine_bomb_01	pickup		Battle vine bomb	tag	1	BountyHunter_Fabric_Boots_I	0	0	0
gimmick_water_bomb_01	pickup		Battle water bomb	tag	1	BountyHunter_Fabric_Boots_I	0	0	0
gimmick_wood_firewood_0001	container		Wood firewood	tag	0	Wood	0	0	0
gimmick_wood_firewood_set_0001	wood		Wood firewood set	name	0		0	0	0
gimmick_wood_firewood_set_0001_index01	wood		Wood firewood set 0001 index01	name	0		0	0	0
gimmick_woodlog_set_05_01_pail	wood		Woodlog set 05 01 pail	name	0		0	0	0
gimmick_woodlog_set_05_02_pail	wood		Woodlog set 05 02 pail	name	0		0	0	0
gimmick_woodlog_set_05_03_pail	wood		Woodlog set 05 03 pail	name	0		0	0	0
gimmick_woodlog_set_05_04_pail	wood		Woodlog set 05 04 pail	name	0		0	0	0
gimmick_woodlog_set_05_05_pail	wood		Woodlog set 05 05 pail	name	0		0	0	0
