row	key	string_key	name	class	tags	tier	value_copper
3739	1004365	Limerick_ChainMail_Armor_II	Flame Knight Vice Captain's Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-2	2	450
3740	2113200	Trier_ChainMail_Armor	Trier Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-2	2	450
3741	111190	Galbon_ChainMail_Armor	Galbon Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-2	2	450
3742	112034	Lodi_ChainMail_Armor	Lodi Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-2	2	450
3743	112035	Drivon_ChainMail_Armor	Drivon Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-2	2	450
3744	112042	Redin_ChainMail_Armor	Reddin Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-2	2	450
3745	112067	Hasets_ChainMail_Armor	Hasets Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-2	2	450
3746	112068	Kililli_ChainMail_Armor	Killi Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-2	2	450
3747	113641	Durion_ChainMail_Armor	Durain Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-2	2	450
3748	113642	Latrion_ChainMail_Armor	Latrion Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-2	2	450
3749	2111020	Ketlan_ChainMail_Armor	Ketlan Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-2	2	450
3750	2111021	Antuka_ChainMail_Armor	Antuka Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-2	2	450
3751	2111022	Amantia_ChainMail_Armor	Amantia Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-2	2	450
3752	2111023	Amanas_ChainMail_Armor	Amanas Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-2	2	450
3753	2111060	Riverdine_ChainMail_Armor	Riverdine Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-2	2	450
3754	2111117	Kark_ChainMail_Armor	Kark Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-2	2	450
3755	2114072	Dutinaan_ChainMail_Armor	Dutinan Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-2	2	450
3756	2133064	Dutian_ChainMail_Armor	Dutian Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-2	2	450
3757	2133074	Mocian_ChainMail_Armor	Moshane Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-2	2	450
3758	2133083	Darren_ChainMail_Armor	Darren Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-2	2	450
3759	113688	Archria_ChainMail_Armor	Acria Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-2	2	450
3760	2114048	Kauria_ChainMail_Armor	Kauria Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-2	2	450
3761	111105	Andre_ChainMail_Armor	Andre Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-1	1	225
3762	111111	Ernst_ChainMail_Armor	Ernst Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-1	1	225
3763	112069	Valliron_ChainMail_Armor	Valton Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-1	1	225
3764	112080	Dragon_Knight_ChainMail_Armor	Dragon Knight Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-1	1	225
3765	114523	Leeksha_ChainMail_Armor	Riksha Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-1	1	225
3766	2111085	Blady_ChainMail_Armor	Blandry Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-1	1	225
3767	2111086	Oltmann_ChainMail_Armor	Oltmann Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-1	1	225
3768	2111087	Tarman_ChainMail_Armor	Tarman Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-1	1	225
3769	2112027	Aslan_ChainMail_Armor	Aslan Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-1	1	225
3770	2133078	Danda_ChainMail_Armor	Danda Chain Mail	damaged-gear	armor body-armor damaged-gear goods tier-1	1	225
3771	114604	Sphezajon_Fabric_Armor	Spetsahorn Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3772	111148	Avignon_Fabric_Armor	Avignon Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3773	114298	Cocotar_Fabric_Armor	Cocotar Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3774	114299	Tryah_Fabric_Armor	Tryah Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3775	114301	Pypho_Fabric_Armor	Paifo Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3776	114438	Casa_Fabric_Armor	Kassa Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3777	114439	Ahns_Fabric_Armor	Annis Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3778	114443	Marcree_Fabric_Armor	Makri Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3779	114458	Tyran_Fabric_Armor	Tyran Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3780	114459	Tirone_Fabric_Armor	Tiron Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3781	114471	Tarchana_Fabric_Armor	Takana Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3782	2111106	Marctah_Fabric_Armor	Magta Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3783	114465	Ecyrune_Fabric_Armor	Eshrun Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3784	114437	Racky_Fabric_Armor	Lackey Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3785	114442	Machrah_Fabric_Armor	Marka Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3786	114464	Nysron_Fabric_Armor	Neslan Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3787	114361	Ouvre_Fabric_Armor	Oubreve Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3788	114430	Radley_Fabric_Armor	Radley Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3789	114478	Laviren_Fabric_Armor	Ravirun Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3790	113035	Dark_King_Fabric_Armor	Antumbra Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3791	114428	Toitte_Fabric_Armor	Totte Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3792	114462	Tinian_Fabric_Armor	Tynion Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3793	111109	Sven_Fabric_Armor	Sven's Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3794	111110	Jacob_Fabric_Armor	Yakkov Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3795	111150	Arghai_Fabric_Armor	Arghai Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3796	113468	Pantafe_Fabric_Armor	Pantafe Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3797	113469	Echebern_Fabric_Armor	Echebern Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3798	113479	Pyrantha_Fabric_Armor	Pyrantha Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3799	113480	Toireth_Fabric_Armor	Torress Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3800	113481	Arandhal_Fabric_Armor	Arandhal Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3801	113483	Toudon_Fabric_Armor	Toudon Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3802	113503	Conally_Fabric_Armor	Conally Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3803	114342	Beoratte_Fabric_Armor	Beralt Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3804	114343	Monterima_Fabric_Armor	Monterima Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3805	114344	Dior_Fabric_Armor	Deorre Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3806	114347	Faience_Fabric_Armor	Faians Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3807	114350	Konkhar_Fabric_Armor	Concarr Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3808	114353	Lueh_Fabric_Armor	Luwea Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3809	114341	Alsace_Fabric_Armor	Alsace Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3810	114431	Lucion_Fabric_Armor	Lucion Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3811	114432	Senian_Fabric_Armor	Senian Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3812	1000204	Wells_Brigade_Rebel_Fabric_Armor_II	Turncoat Light Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3813	114463	Tanion_Fabric_Armor	Tanion Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3814	114476	Ladran_Fabric_Armor	Ladran Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3815	114477	Nusiran_Fabric_Armor	Nuslan Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3816	2111064	Alpein_Fabric_Armor	Alphen Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3817	2111066	Balderinne_Fabric_Armor	Baldrin Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3818	2113233	Devarn_Fabric_Armor	Dvalin Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3819	2114007	Lautar_Fabric_Armor	Lauta Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3820	2114008	Martindue_Fabric_Armor	Marindo Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3821	2114009	Karnitta_Fabric_Armor	Killua Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3822	2114034	Tanturhee_Fabric_Armor	Tanturi Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3823	2114036	Vanti_Fabric_Armor	Bantree Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3824	2114058	Hewlette_Fabric_Armor	Hewlette Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3825	2114059	Pioneer_Fabric_Armor	Pioneer Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3826	2114083	Ktian_Fabric_Armor	Ketian Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3827	2114093	Marqueeluon_Fabric_Armor	Maquealon Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3828	2133052	Marni_Fabric_Armor	Marni's Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3829	114503	Baratum_Fabric_Armor	Baratum Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3830	114504	Baritum_Fabric_Armor	Baritum Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3831	114507	Baraccuro_Fabric_Armor	Baraccuro Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3832	114460	Tyrune_Fabric_Armor	Tyrune Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3833	114468	Deshret_Fabric_Armor	Deshret Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3834	1000867	Soldier_General_Fabric_Cloak	Hernandian Guard Captain's Cloth Cloak	damaged-gear	armor cloak cloth damaged-gear goods tier-3	3	350
3835	1000896	Delesian_Soldier_General_Fabric_Cloak	Delesyian Guard Captain's Cloth Cloak	damaged-gear	armor cloak cloth damaged-gear goods tier-3	3	350
3836	1000902	Barnia_Soldier_General_Fabric_Armor	Varnian Guard Captain's Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3837	1000903	Barnia_Soldier_General_Fabric_Cloak	Varnian Guard Captain's Cloth Cloak	damaged-gear	armor cloak cloth damaged-gear goods tier-3	3	350
3838	1000735	Bleed_Bandits_Fabric_Cloak_II	Bleed Officer's Cloth Cloak	damaged-gear	armor cloak cloth damaged-gear goods tier-3	3	350
3839	1002127	Tarif_Fabric_Cloak_I	Bleed Officer's Cloth Cloak	damaged-gear	armor cloak cloth damaged-gear goods tier-3	3	350
3840	1004839	Duskmoon_Fabric_Cloak	Duskmoon Cloth Cloak	damaged-gear	armor cloak cloth damaged-gear goods tier-3	3	350
3841	113478	Taorant_Fabric_Armor	Militia Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3842	1000385	Morgren_Fabric_Armor	Morgren Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3843	1003693	Spiken_Fabric_Armor	Spiken Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3844	1000821	Hernand_William_Middler_Fabric_Armor	Williem Middler Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-3	3	1400
3845	124033	Tirone_Fabric_Gloves	Tiron Cloth Gloves	damaged-gear	armor cloth damaged-gear gloves goods tier-3	3	490
3846	121015	Grace_Fabric_Gloves	Runae Cloth Gloves	damaged-gear	armor cloth damaged-gear gloves goods tier-3	3	490
3847	121061	Reklenne_Fabric_Gloves	Recklin Cloth Gloves	damaged-gear	armor cloth damaged-gear gloves goods tier-3	3	490
3848	123164	Astti_Fabric_Gloves	Asty Cloth Gloves	damaged-gear	armor cloth damaged-gear gloves goods tier-3	3	490
3849	2104030	Laplian_Fabric_Helm	Laplian Cloth Cap	damaged-gear	armor cloth damaged-gear goods helm tier-3	3	630
3850	104053	Calpris_Fabric_Helm	Calprise Cloth Cap	damaged-gear	armor cloth damaged-gear goods helm tier-3	3	630
3851	104093	Torben_Fabric_Helm	Torben Cloth Cap	damaged-gear	armor cloth damaged-gear goods helm tier-3	3	630
3852	104096	Ulman_Fabric_Helm	Ulman Cloth Cap	damaged-gear	armor cloth damaged-gear goods helm tier-3	3	630
3853	104107	Muchia_Fabric_Helm	Muchia Cloth Cap	damaged-gear	armor cloth damaged-gear goods helm tier-3	3	630
3854	104122	Dukris_Fabric_Helm	Ducriss Conical Cap	damaged-gear	armor cloth damaged-gear goods helm tier-3	3	630
3855	104130	Larsiras_Fabric_Helm	Lashiras Cowl	damaged-gear	armor cloth damaged-gear goods helm tier-3	3	630
3856	104137	Larkritt_Fabric_Helm	Larkett Cloth Cap	damaged-gear	armor cloth damaged-gear goods helm tier-3	3	630
3857	104144	Rhytrian_Fabric_Helm	Rhytrian Cloth Cap	damaged-gear	armor cloth damaged-gear goods helm tier-3	3	630
3858	2104029	Skian_Fabric_Helm	Skian Cloth Cap	damaged-gear	armor cloth damaged-gear goods helm tier-3	3	630
3859	2104041	Dreenah_Fabric_Helm	Drina Cloth Cap	damaged-gear	armor cloth damaged-gear goods helm tier-3	3	630
3860	1002107	Reeddevil_Troll_Fabric_Helm	Reed Devil Minion Troll's Cloth Helm	damaged-gear	armor cloth damaged-gear goods helm tier-3	3	630
3861	1001001	Laviren_Fabric_Helm	Ravirun Cloth Cap	damaged-gear	armor cloth damaged-gear goods helm tier-2	2	630
3862	113673	Radian_Fabric_Armor	Radian Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3863	114561	Ruischule_Fabric_Armor	Ruschelle Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3864	114588	Neblin_Fabric_Armor	Neblin Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3865	1000333	Deshret_Soldier_Fabric_Armor	Deshret Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3866	114328	Izumit_Fabric_Armor	Izumit Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3867	2114108	Syritina_Fabric_Armor	Sirenta Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3868	114596	Keoller_Fabric_Armor	Keller Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3869	111113	Ditter_Fabric_Armor	Ditter Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3870	113145	Haran_Fabric_Armor	Harran Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3871	113506	Rekklann_Fabric_Armor	Rexlan Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3872	113508	Tarmiden_Fabric_Armor	Tarmiden Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3873	113585	Corey_Fabric_Armor	Corey Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3874	113586	Lariano_Fabric_Armor	Lariano Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3875	113612	Vainbridge_Fabric_Armor	Vainbridge Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3876	113697	Method_Fabric_Armor	Meishod Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3877	114323	Ankara_Fabric_Armor	Ancara Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3878	114324	Ephesus_Fabric_Armor	Esbeth Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3879	114325	Muchia_Fabric_Armor	Muchia Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3880	114327	Duzje_Fabric_Armor	Duizeh Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3881	114329	Muglah_Fabric_Armor	Mugleah Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3882	1004366	Muglah_Fabric_Armor_II	The Wyvernflames Vice Captain's Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3883	114339	Levibb_Fabric_Armor	Ruvib Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3884	114340	Ivano_Fabric_Armor	Bleed Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3885	114355	Volghan_Fabric_Armor	Bolgan Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3886	114356	Dernat_Fabric_Armor	Dernat Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3887	114357	Dongdegobi_Fabric_Armor	Dondegobi Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
3888	114358	Gobialthai_Fabric_Armor	Gobialta Cloth Armor	damaged-gear	armor body-armor cloth damaged-gear goods tier-2	2	350
